studentID,problemID,time,option1selected,option1correct,option2selected,option2correct,option3selected,option3correct,option4selected,option4correct,option5selected,option5correct
323,3,54:15.1,t,t,f,f,f,t,f,f,t,t
360,3,26:16.7,t,t,t,t,f,t,t,t,t,t
298,3,14:12.0,t,t,t,t,t,f,t,t,t,t
323,3,54:21.7,t,t,f,f,t,f,t,t,f,f
234,3,32:44.2,t,t,f,f,f,t,t,t,f,f
280,3,32:18.0,t,t,t,t,f,t,t,t,t,t
231,3,55:07.8,f,f,t,t,f,t,t,t,f,f
374,28,29:37.7,t,t,f,t,t,t,t,t,t,t
373,27,09:03.5,t,t,f,f,,,,,,
255,3,11:26.0,f,f,f,f,f,t,t,t,f,f
244,28,23:14.5,t,t,t,f,f,f,t,t,t,t
350,27,24:27.7,t,t,f,f,,,,,,
325,28,37:51.3,f,f,f,t,t,t,t,t,f,f
286,3,52:30.1,t,t,f,f,t,f,t,t,t,t
334,3,51:01.3,t,t,t,t,t,f,t,t,f,f
386,29,44:49.9,t,t,t,t,t,f,t,t,t,t
276,30,22:27.2,t,t,f,t,t,t,t,t,f,f
298,3,14:48.7,t,t,f,f,f,t,t,t,t,t
321,3,15:15.7,t,t,t,t,t,f,f,f,f,f
251,27,06:49.4,t,t,f,f,,,,,,
202,3,47:01.2,t,t,t,t,f,t,t,t,t,t
298,27,12:00.4,t,t,f,f,,,,,,
262,31,41:53.6,t,t,f,f,,,,,,
326,3,04:40.4,t,t,t,t,t,f,f,f,f,f
264,28,36:46.3,f,f,f,t,t,t,t,t,t,t
211,3,03:20.9,f,f,t,t,f,t,t,t,t,t
246,3,02:40.2,t,t,f,f,f,t,f,f,t,t
274,3,21:50.7,f,f,t,t,f,t,t,t,f,f
226,3,29:28.5,t,t,f,f,f,t,t,t,t,t
330,30,21:11.8,t,t,f,t,t,t,t,t,t,t
219,27,07:59.2,t,t,f,f,,,,,,
244,28,23:21.3,t,t,t,f,f,f,t,t,t,t
244,28,23:39.2,t,t,f,t,t,t,t,t,t,t
204,28,04:22.2,t,t,f,t,t,t,t,t,t,t
324,30,50:51.0,t,t,f,t,t,t,t,t,t,t
244,28,23:19.2,t,t,t,f,f,f,t,t,f,f
270,28,53:54.7,t,t,f,t,t,t,t,t,t,t
342,28,35:26.1,t,t,f,t,t,t,t,t,t,t
373,3,11:16.8,t,t,t,t,t,f,f,f,f,f
360,3,25:45.5,t,t,t,t,f,t,f,f,t,t
381,30,32:08.2,t,t,t,f,t,t,f,f,t,t
390,30,50:55.9,t,t,f,t,f,f,f,f,t,t
293,28,36:14.7,t,t,f,t,t,t,t,t,t,t
281,29,25:03.6,t,t,t,t,f,t,t,t,t,t
251,3,48:19.7,t,t,f,f,f,t,f,f,f,f
338,3,06:42.0,t,t,f,f,t,f,t,t,t,t
347,3,01:20.4,f,f,t,t,t,f,t,t,t,t
338,3,14:50.0,t,t,f,f,f,t,f,f,f,f
358,28,01:28.4,t,t,f,t,t,t,t,t,t,t
334,28,27:47.6,t,t,f,t,t,t,t,t,t,t
254,3,50:58.6,t,t,t,t,t,f,f,f,f,f
323,3,54:05.9,t,t,f,f,t,f,f,f,f,f
246,31,46:26.4,t,t,f,f,,,,,,
248,28,38:27.2,t,t,f,t,t,t,t,t,f,f
338,3,32:32.4,t,t,t,t,t,f,t,t,t,t
308,28,32:19.0,t,t,f,t,t,t,t,t,t,t
342,3,11:22.9,t,t,f,f,t,f,t,t,f,f
298,28,02:04.6,t,t,t,f,f,f,f,f,f,f
362,3,29:00.0,t,t,t,t,f,t,t,t,t,t
347,3,59:58.2,f,f,f,f,f,t,f,f,t,t
303,31,41:57.1,t,t,f,f,,,,,,
247,3,24:49.5,t,t,t,t,t,f,f,f,f,f
276,28,10:38.2,f,f,t,f,f,f,t,t,t,t
338,3,06:44.3,t,t,f,f,t,f,t,t,f,f
231,3,55:38.2,f,f,t,t,t,f,t,t,t,t
248,28,38:37.9,t,t,f,t,t,t,t,t,t,t
374,3,38:01.2,f,f,f,f,t,f,f,f,f,f
324,30,14:25.6,f,f,f,t,t,t,f,f,f,f
235,3,02:03.9,t,t,t,t,f,t,t,t,t,t
327,27,05:07.1,t,t,f,f,,,,,,
289,3,27:22.6,t,t,t,t,f,t,t,t,t,t
323,3,53:18.7,f,f,f,f,f,t,t,t,f,f
231,3,53:24.2,f,f,t,t,f,t,t,t,f,f
326,3,02:30.5,f,f,t,t,t,f,f,f,f,f
298,27,11:55.5,t,t,f,f,,,,,,
337,3,10:15.8,f,f,t,t,f,t,f,f,f,f
326,3,06:30.7,t,t,f,f,f,t,f,f,f,f
328,3,18:12.4,t,t,f,f,f,t,t,t,f,f
245,28,56:07.4,t,t,t,f,t,t,t,t,t,t
262,31,41:44.2,t,t,f,f,,,,,,
343,3,20:15.3,f,f,f,f,t,f,f,f,t,t
298,28,05:01.6,f,f,t,f,t,t,t,t,t,t
253,3,07:16.5,f,f,f,f,f,t,t,t,t,t
385,3,45:13.0,f,f,t,t,f,t,t,t,f,f
321,3,50:15.6,t,t,t,t,f,t,t,t,t,t
335,3,12:37.4,t,t,t,t,f,t,t,t,t,t
226,3,04:29.9,f,f,f,f,f,t,t,t,t,t
334,3,50:20.3,t,t,t,t,f,t,t,t,f,f
208,3,50:51.3,t,t,f,f,f,t,t,t,t,t
334,3,50:48.0,t,t,t,t,t,f,t,t,f,f
287,27,33:59.1,t,t,f,f,,,,,,
233,3,18:11.3,f,f,f,f,f,t,t,t,f,f
376,30,13:26.2,f,f,t,f,f,f,t,t,f,f
337,28,19:47.1,f,f,f,t,f,f,t,t,f,f
303,30,35:34.4,t,t,f,t,t,t,t,t,t,t
235,28,01:40.1,t,t,f,t,t,t,t,t,t,t
277,27,45:51.8,t,t,f,f,,,,,,
284,30,15:55.0,f,f,t,f,f,f,t,t,t,t
323,3,52:35.8,t,t,f,f,f,t,t,t,t,t
390,30,49:32.5,f,f,f,t,t,t,f,f,t,t
324,30,16:14.1,f,f,f,t,f,f,f,f,t,t
254,27,46:30.0,t,t,f,f,,,,,,
289,28,44:52.4,t,t,f,t,t,t,t,t,t,t
299,3,11:35.0,t,t,t,t,f,t,t,t,t,t
323,3,53:19.5,f,f,f,f,f,t,t,t,f,f
317,3,50:44.4,f,f,t,t,t,f,f,f,t,t
270,28,51:08.4,t,t,f,t,t,t,f,f,f,f
312,3,29:59.5,t,t,t,t,f,t,t,t,t,t
238,28,01:55.3,t,t,f,t,t,t,t,t,t,t
266,27,11:15.4,t,t,f,f,,,,,,
373,28,58:39.5,f,f,f,t,f,f,f,f,t,t
334,3,50:48.2,t,t,t,t,t,f,t,t,f,f
338,3,16:28.8,t,t,f,f,t,f,f,f,f,f
285,31,24:20.5,t,t,f,f,,,,,,
385,3,44:08.8,f,f,t,t,f,t,f,f,f,f
321,28,49:22.7,t,t,t,f,t,t,t,t,t,t
338,3,16:53.2,t,t,t,t,t,f,f,f,t,t
286,3,52:14.4,t,t,f,f,f,t,t,t,f,f
327,28,15:01.0,t,t,f,t,t,t,t,t,t,t
247,3,17:36.8,f,f,f,f,t,f,f,f,t,t
263,27,06:23.2,t,t,f,f,,,,,,
246,28,20:32.7,t,t,f,t,t,t,t,t,t,t
317,27,37:21.4,t,t,f,f,,,,,,
214,3,59:07.3,t,t,t,t,f,t,t,t,t,t
298,28,02:23.0,t,t,t,f,f,f,t,t,f,f
278,3,10:02.5,t,t,t,t,f,t,t,t,t,t
276,30,22:25.1,t,t,f,t,t,t,t,t,f,f
305,27,01:13.9,t,t,f,f,,,,,,
381,30,30:08.7,t,t,t,f,t,t,f,f,t,t
342,27,08:12.2,t,t,f,f,,,,,,
379,3,17:55.7,t,t,t,t,f,t,t,t,t,t
325,28,27:46.2,f,f,t,f,f,f,t,t,t,t
337,28,19:49.9,f,f,f,t,f,f,t,t,f,f
373,27,08:33.9,t,t,f,f,,,,,,
242,3,32:28.2,t,t,t,t,f,t,f,f,t,t
347,3,03:39.0,t,t,t,t,f,t,t,t,t,t
233,3,17:25.8,t,t,f,f,t,f,f,f,f,f
244,3,08:22.3,t,t,f,f,t,f,t,t,t,t
257,28,04:27.9,t,t,t,f,t,t,t,t,t,t
374,3,37:27.8,f,f,f,f,f,t,t,t,f,f
374,3,08:31.2,t,t,f,f,f,t,f,f,f,f
323,3,54:21.5,t,t,f,f,t,f,t,t,f,f
261,27,15:03.3,t,t,f,f,,,,,,
323,3,53:53.1,t,t,t,t,t,f,t,t,f,f
281,31,28:27.2,t,t,f,f,,,,,,
323,3,51:41.8,f,f,f,f,f,t,f,f,t,t
202,28,57:12.2,t,t,f,t,t,t,f,f,f,f
328,3,31:13.3,t,t,t,t,t,f,t,t,t,t
267,30,33:55.8,t,t,f,t,t,t,t,t,t,t
313,3,47:27.6,t,t,f,f,t,f,t,t,t,t
281,30,29:31.6,f,f,f,t,f,f,t,t,f,f
324,30,16:35.4,t,t,f,t,f,f,f,f,f,f
280,3,27:50.9,t,t,t,t,t,f,t,t,t,t
323,3,57:12.3,f,f,t,t,t,f,t,t,t,t
357,3,22:02.0,f,f,t,t,t,f,f,f,t,t
277,3,47:30.2,t,t,t,t,t,f,t,t,t,t
242,3,30:58.8,t,t,f,f,t,f,f,f,t,t
262,29,02:11.6,t,t,t,t,f,t,t,t,t,t
350,3,31:45.1,f,f,f,f,f,t,f,f,t,t
260,30,57:04.5,t,t,f,t,t,t,t,t,t,t
257,3,17:53.7,t,t,f,f,f,t,f,f,f,f
361,3,10:02.5,t,t,f,f,f,t,t,t,f,f
233,3,24:38.6,t,t,t,t,f,t,t,t,t,t
347,3,01:28.0,t,t,t,t,t,f,f,f,f,f
248,3,26:02.0,t,t,t,t,t,f,f,f,f,f
200,29,03:04.7,t,t,t,t,f,t,t,t,f,f
298,27,12:00.0,t,t,f,f,,,,,,
248,3,25:59.8,t,t,t,t,f,t,t,t,f,f
233,27,15:15.8,t,t,f,f,,,,,,
374,3,39:50.5,t,t,t,t,t,f,t,t,f,f
303,30,35:03.6,t,t,f,t,f,f,t,t,t,t
233,28,59:59.1,t,t,f,t,t,t,t,t,t,t
226,3,04:07.0,f,f,f,f,f,t,t,t,t,t
334,3,51:33.6,t,t,t,t,f,t,t,t,t,t
246,3,02:42.3,t,t,f,f,f,t,f,f,t,t
240,3,25:57.8,t,t,t,t,t,f,t,t,t,t
270,3,20:03.4,t,t,f,f,t,f,t,t,f,f
246,3,03:13.8,t,t,t,t,f,t,t,t,t,t
264,28,34:31.8,t,t,f,t,t,t,t,t,f,f
278,3,06:05.1,t,t,f,f,f,t,t,t,f,f
252,28,56:19.8,t,t,f,t,t,t,t,t,t,t
324,30,17:11.5,t,t,f,t,f,f,f,f,f,f
313,3,49:00.6,t,t,f,f,f,t,t,t,f,f
293,3,18:41.5,t,t,f,f,f,t,t,t,f,f
234,3,32:53.5,t,t,t,t,f,t,t,t,t,t
226,3,03:40.4,t,t,f,f,f,t,t,t,t,t
201,3,10:26.6,t,t,t,t,f,t,t,t,f,f
342,28,31:43.4,t,t,f,t,f,f,f,f,f,f
298,28,02:22.6,t,t,t,f,f,f,t,t,f,f
267,30,31:50.9,t,t,f,t,t,t,t,t,f,f
245,3,09:06.7,f,f,f,f,t,f,f,f,f,f
253,3,07:06.1,f,f,t,t,f,t,f,f,t,t
287,28,32:37.6,t,t,t,f,t,t,t,t,f,f
257,28,04:25.5,t,t,t,f,t,t,f,f,t,t
259,3,01:16.5,t,t,t,t,f,t,t,t,t,t
298,27,12:03.3,t,t,f,f,,,,,,
338,3,14:30.2,t,t,f,f,t,f,t,t,f,f
298,28,02:32.8,t,t,t,f,f,f,f,f,t,t
347,3,01:49.3,t,t,t,t,t,f,f,f,t,t
358,3,31:44.3,t,t,f,f,f,t,t,t,f,f
334,3,50:47.3,t,t,t,t,t,f,t,t,f,f
344,28,30:15.7,t,t,f,t,t,t,t,t,t,t
324,30,16:27.4,f,f,f,t,f,f,f,f,t,t
200,30,27:15.4,t,t,f,t,t,t,t,t,t,t
337,28,16:47.9,t,t,t,f,t,t,t,t,t,t
386,30,12:04.1,f,f,f,t,f,f,t,t,f,f
360,28,10:50.9,f,f,f,t,t,t,f,f,t,t
347,3,01:22.1,t,t,t,t,t,f,t,t,t,t
248,3,24:34.8,t,t,t,t,t,f,f,f,f,f
266,30,31:47.2,t,t,f,t,t,t,t,t,t,t
277,28,55:32.2,t,t,f,t,t,t,t,t,t,t
227,3,17:36.5,t,t,f,f,f,t,t,t,f,f
307,3,11:50.9,f,f,f,f,f,t,f,f,t,t
297,3,19:22.0,t,t,t,t,f,t,t,t,t,t
330,31,09:47.6,t,t,f,f,,,,,,
372,3,29:46.8,f,f,t,t,f,t,f,f,f,f
243,27,29:14.2,t,t,f,f,,,,,,
302,27,40:32.5,t,t,f,f,,,,,,
264,27,51:09.2,t,t,f,f,,,,,,
211,3,02:34.8,t,t,t,t,f,t,t,t,f,f
226,3,05:10.4,t,t,f,f,f,t,t,t,f,f
260,31,51:55.7,t,t,f,f,,,,,,
276,30,22:28.5,t,t,f,t,t,t,t,t,f,f
286,28,41:05.3,t,t,t,f,f,f,t,t,f,f
334,3,51:09.6,t,t,t,t,t,f,t,t,f,f
253,3,06:36.4,f,f,f,f,f,t,f,f,t,t
270,3,20:02.5,t,t,f,f,t,f,t,t,f,f
338,3,14:30.3,t,t,f,f,t,f,t,t,f,f
255,28,44:38.4,t,t,f,t,t,t,f,f,t,t
269,3,38:18.1,t,t,t,t,f,t,t,t,f,f
248,27,21:18.8,t,t,f,f,,,,,,
286,28,49:23.8,t,t,t,f,f,f,f,f,f,f
385,27,41:23.3,t,t,f,f,,,,,,
256,3,55:56.6,f,f,t,t,f,t,f,f,t,t
376,29,31:06.8,t,t,t,t,f,t,t,t,t,t
275,3,03:39.7,t,t,t,t,f,t,t,t,t,t
373,3,19:39.4,t,t,t,t,f,t,t,t,t,t
302,3,03:47.9,t,t,f,f,f,t,t,t,f,f
263,3,51:56.2,f,f,f,f,t,f,f,f,f,f
260,30,56:57.5,t,t,t,f,t,t,t,t,f,f
253,3,04:22.6,t,t,t,t,f,t,f,f,f,f
270,30,01:00.8,t,t,t,f,f,f,t,t,t,t
233,3,20:23.3,f,f,f,f,t,f,f,f,f,f
233,3,22:38.9,t,t,t,t,f,t,t,t,f,f
233,3,20:20.8,f,f,f,f,t,f,t,t,f,f
201,3,10:43.7,t,t,t,t,f,t,t,t,f,f
361,27,31:22.8,t,t,t,t,,,,,,
257,27,11:18.0,t,t,f,f,,,,,,
384,27,04:25.4,t,t,f,f,,,,,,
285,30,26:40.8,t,t,f,t,t,t,f,f,t,t
286,28,08:36.8,t,t,f,t,t,t,f,f,t,t
335,28,32:19.8,f,f,t,f,f,f,t,t,t,t
226,3,02:04.0,t,t,f,f,f,t,f,f,f,f
386,31,09:35.6,t,t,f,f,,,,,,
334,3,47:40.0,t,t,t,t,f,t,f,f,f,f
387,27,00:49.9,t,t,t,t,,,,,,
324,30,14:50.9,f,f,t,f,f,f,f,f,f,f
243,28,21:33.8,t,t,f,t,t,t,t,t,t,t
277,27,46:03.3,t,t,f,f,,,,,,
269,3,38:20.6,t,t,f,f,f,t,t,t,f,f
337,3,10:12.6,f,f,t,t,f,t,f,f,f,f
313,3,49:09.3,t,t,f,f,f,t,f,f,t,t
278,3,07:15.5,f,f,t,t,t,f,t,t,t,t
323,3,54:11.6,t,t,f,f,f,t,t,t,f,f
307,3,12:49.3,t,t,t,t,f,t,t,t,t,t
312,28,31:48.5,t,t,f,t,f,f,f,f,t,t
374,3,08:25.5,t,t,t,t,f,t,f,f,t,t
381,30,31:47.0,t,t,t,f,f,f,t,t,t,t
298,27,11:59.0,t,t,f,f,,,,,,
338,3,12:30.4,t,t,t,t,t,f,t,t,t,t
269,3,38:28.3,f,f,f,f,f,t,f,f,f,f
337,3,10:17.4,f,f,t,t,f,t,f,f,f,f
218,27,10:34.0,t,t,f,f,,,,,,
376,30,13:58.7,f,f,t,f,t,t,t,t,t,t
231,3,55:35.8,f,f,t,t,t,f,t,t,t,t
304,27,09:59.3,t,t,f,f,,,,,,
311,3,11:44.4,f,f,f,f,t,f,f,f,f,f
244,3,07:33.7,f,f,f,f,f,t,f,f,f,f
386,30,15:03.5,t,t,f,t,f,f,t,t,f,f
255,3,13:40.5,f,f,f,f,f,t,t,t,f,f
338,3,33:11.6,t,t,t,t,t,f,t,t,t,t
390,30,49:03.3,t,t,f,t,t,t,f,f,f,f
298,28,32:52.5,t,t,f,t,t,t,t,t,t,t
327,3,27:51.6,t,t,t,t,f,t,f,f,t,t
374,3,37:35.1,t,t,f,f,f,t,f,f,f,f
285,30,27:34.5,f,f,f,t,t,t,f,f,t,t
326,3,07:44.6,t,t,t,t,f,t,t,t,t,t
201,3,17:36.6,t,t,t,t,t,f,t,t,f,f
384,3,04:58.4,t,t,t,t,f,t,t,t,t,t
342,3,10:50.4,f,f,f,f,f,t,f,f,f,f
324,30,25:42.9,t,t,f,t,f,f,t,t,f,f
373,28,58:54.8,t,t,f,t,t,t,t,t,t,t
243,28,21:11.4,t,t,f,t,t,t,t,t,f,f
376,29,30:52.8,t,t,t,t,f,t,t,t,f,f
323,3,55:48.1,f,f,f,f,t,f,t,t,t,t
233,3,23:06.3,t,t,f,f,f,t,t,t,f,f
256,28,12:27.1,f,f,f,t,f,f,t,t,t,t
256,3,55:54.2,t,t,t,t,f,t,f,f,f,f
290,3,10:43.1,t,t,f,f,t,f,t,t,f,f
241,29,34:12.8,t,t,t,t,f,t,t,t,t,t
248,3,25:56.9,t,t,f,f,t,f,t,t,f,f
251,3,45:29.0,t,t,t,t,f,t,f,f,f,f
270,3,20:14.0,t,t,f,f,f,t,t,t,t,t
216,3,14:47.6,t,t,f,f,f,t,t,t,t,t
200,31,14:29.8,f,f,t,t,,,,,,
298,27,12:00.8,t,t,f,f,,,,,,
338,28,52:11.3,t,t,f,t,f,f,t,t,t,t
257,3,15:16.0,t,t,t,t,f,t,t,t,f,f
243,3,02:20.2,t,t,t,t,t,f,t,t,t,t
257,3,25:46.5,t,t,t,t,f,t,t,t,t,t
270,28,51:05.4,f,f,f,t,t,t,f,f,f,f
230,31,36:50.5,t,t,f,f,,,,,,
256,28,12:36.3,f,f,f,t,t,t,t,t,t,t
311,3,12:40.2,t,t,t,t,f,t,t,t,t,t
290,28,15:54.6,t,t,f,t,t,t,t,t,t,t
385,3,44:14.2,f,f,t,t,f,t,f,f,f,f
323,3,52:35.1,t,t,f,f,f,t,t,t,t,t
338,3,14:43.8,t,t,f,f,t,f,t,t,t,t
245,28,56:16.3,t,t,t,f,t,t,f,f,t,t
248,3,25:12.2,t,t,t,t,t,f,f,f,f,f
264,3,56:22.7,t,t,f,f,f,t,t,t,f,f
266,3,14:39.8,t,t,t,t,f,t,t,t,f,f
323,3,54:11.1,t,t,f,f,f,t,t,t,f,f
230,31,37:09.2,t,t,f,f,,,,,,
231,3,53:17.1,f,f,t,t,f,t,t,t,f,f
342,28,35:24.0,t,t,f,t,t,t,t,t,t,t
390,30,49:54.3,t,t,f,t,f,f,f,f,t,t
373,28,58:50.0,f,f,f,t,t,t,t,t,t,t
376,30,13:56.5,f,f,t,f,t,t,t,t,t,t
301,28,23:30.5,t,t,f,t,t,t,t,t,t,t
251,28,41:08.1,t,t,f,t,t,t,t,t,f,f
249,30,58:13.6,t,t,f,t,t,t,t,t,t,t
328,27,14:01.7,t,t,f,f,,,,,,
323,3,54:11.4,t,t,f,f,f,t,t,t,f,f
254,3,52:08.6,t,t,t,t,f,t,f,f,t,t
270,29,05:52.0,t,t,t,t,f,t,t,t,t,t
239,28,14:59.4,t,t,f,t,t,t,t,t,t,t
334,3,50:58.7,t,t,t,t,t,f,t,t,f,f
298,3,14:22.1,t,t,f,f,t,f,t,t,f,f
285,30,29:03.2,t,t,f,t,t,t,t,t,t,t
307,3,11:43.9,t,t,f,f,f,t,f,f,f,f
259,28,30:02.7,t,t,f,t,t,t,t,t,t,t
342,3,12:17.1,t,t,t,t,t,f,t,t,f,f
360,3,25:38.5,t,t,t,t,f,t,f,f,f,f
374,3,37:34.9,t,t,f,f,f,t,f,f,f,f
287,3,43:26.1,t,t,t,t,f,t,t,t,t,t
307,3,11:37.1,f,f,t,t,f,t,f,f,f,f
274,3,24:02.4,t,t,t,t,f,t,t,t,t,t
311,27,09:22.8,t,t,f,f,,,,,,
201,27,10:05.3,t,t,f,f,,,,,,
286,28,49:29.7,t,t,t,f,f,f,t,t,f,f
342,3,11:30.2,t,t,t,t,f,t,t,t,f,f
385,3,43:37.2,t,t,t,t,t,f,t,t,f,f
323,28,27:16.9,t,t,t,f,t,t,t,t,f,f
342,3,10:46.7,f,f,f,f,f,t,t,t,f,f
256,3,56:06.2,f,f,t,t,f,t,t,t,t,t
266,3,13:17.8,f,f,t,t,t,f,f,f,f,f
275,3,40:58.7,t,t,t,t,f,t,t,t,t,t
324,30,25:46.9,t,t,f,t,t,t,f,f,f,f
278,28,19:50.4,t,t,f,t,t,t,t,t,t,t
376,31,09:08.8,f,f,f,f,,,,,,
254,3,52:59.8,t,t,t,t,f,t,f,f,t,t
216,3,16:01.3,t,t,t,t,f,t,f,f,t,t
244,28,23:45.7,t,t,f,t,t,t,t,t,f,f
277,3,47:23.9,t,t,t,t,t,f,t,t,f,f
343,28,02:36.5,t,t,f,t,t,t,t,t,t,t
330,31,09:47.4,t,t,f,f,,,,,,
233,3,18:13.0,t,t,f,f,f,t,t,t,f,f
372,27,27:07.5,t,t,f,f,,,,,,
312,27,27:38.2,t,t,f,f,,,,,,
281,30,30:02.9,f,f,f,t,t,t,t,t,t,t
248,3,25:15.6,t,t,t,t,f,t,t,t,f,f
388,27,14:26.5,f,f,f,f,,,,,,
374,3,39:49.1,t,t,t,t,t,f,t,t,f,f
234,27,28:56.8,t,t,f,f,,,,,,
247,3,41:53.8,t,t,t,t,f,t,t,t,t,t
373,3,12:28.2,t,t,f,f,t,f,t,t,f,f
347,3,01:55.3,t,t,t,t,f,t,t,t,t,t
312,3,29:35.4,t,t,f,f,f,t,t,t,t,t
267,29,42:47.2,t,t,t,t,f,t,t,t,t,t
291,30,31:22.5,t,t,f,t,t,t,t,t,t,t
239,3,08:23.6,t,t,t,t,f,t,t,t,t,t
323,3,52:49.9,t,t,f,f,t,f,f,f,t,t
317,3,50:51.1,f,f,t,t,t,f,f,f,f,f
230,31,36:54.9,t,t,f,f,,,,,,
381,30,28:48.4,t,t,t,f,t,t,f,f,t,t
308,3,25:11.4,t,t,t,t,f,t,f,f,f,f
391,3,05:13.1,t,t,t,t,t,f,t,t,f,f
342,28,29:39.3,t,t,f,t,t,t,t,t,t,t
285,30,26:51.3,f,f,f,t,t,t,f,f,t,t
286,28,49:26.5,t,t,t,f,t,t,f,f,f,f
257,28,04:20.8,t,t,t,f,t,t,f,f,f,f
298,27,12:00.3,t,t,f,f,,,,,,
311,3,11:54.8,t,t,f,f,t,f,f,f,f,f
279,28,02:31.0,t,t,f,t,t,t,t,t,f,f
245,3,09:11.5,f,f,f,f,t,f,f,f,f,f
241,31,14:39.5,t,t,f,f,,,,,,
374,3,07:34.8,t,t,t,t,t,f,f,f,f,f
317,3,39:36.0,t,t,t,t,f,t,t,t,f,f
313,3,48:01.2,t,t,f,f,f,t,t,t,t,t
215,31,33:05.4,t,t,f,f,,,,,,
323,3,54:21.9,t,t,f,f,t,f,t,t,f,f
278,3,07:59.2,f,f,t,t,t,f,t,t,f,f
272,28,31:33.9,t,t,f,t,t,t,t,t,t,t
226,3,30:25.3,t,t,t,t,f,t,t,t,t,t
321,27,11:21.2,t,t,f,f,,,,,,
278,3,06:31.1,t,t,t,t,t,f,t,t,t,t
251,28,41:27.8,t,t,f,t,t,t,t,t,t,t
353,3,52:45.4,t,t,f,f,f,t,t,t,t,t
224,28,24:33.5,t,t,f,t,t,t,t,t,t,t
338,3,33:11.2,t,t,t,t,t,f,t,t,t,t
342,3,11:42.2,f,f,t,t,f,t,t,t,f,f
227,3,19:48.4,t,t,t,t,f,t,t,t,f,f
280,3,27:50.5,t,t,t,t,f,t,f,f,t,t
382,30,12:57.6,f,f,f,t,t,t,t,t,f,f
357,3,25:48.1,t,t,t,t,t,f,t,t,t,t
227,3,17:32.3,t,t,f,f,f,t,t,t,f,f
350,3,37:17.4,t,t,t,t,f,t,f,f,f,f
373,3,19:33.9,t,t,t,t,f,t,t,t,t,t
355,3,30:18.4,t,t,t,t,f,t,t,t,f,f
303,30,44:38.2,f,f,f,t,t,t,f,f,f,f
216,28,38:07.8,t,t,f,t,t,t,t,t,t,t
285,30,28:59.5,t,t,f,t,t,t,f,f,f,f
334,3,50:47.6,t,t,t,t,t,f,t,t,f,f
308,3,25:50.8,f,f,t,t,f,t,t,t,f,f
226,3,04:37.5,f,f,f,f,f,t,f,f,t,t
304,28,27:41.6,t,t,f,t,t,t,t,t,t,t
215,27,31:45.1,t,t,f,f,,,,,,
243,28,16:59.2,f,f,t,f,t,t,t,t,t,t
326,3,07:31.0,t,t,t,t,t,f,t,t,t,t
356,31,34:07.1,t,t,f,f,,,,,,
245,28,56:41.3,t,t,t,f,t,t,f,f,f,f
309,28,52:22.6,f,f,f,t,t,t,f,f,t,t
337,28,19:49.6,f,f,f,t,f,f,t,t,f,f
313,28,09:39.2,t,t,f,t,f,f,f,f,f,f
227,3,15:27.8,t,t,f,f,f,t,f,f,f,f
357,3,21:53.3,t,t,t,t,t,f,f,f,t,t
324,30,16:56.5,f,f,f,t,f,f,t,t,f,f
324,30,14:53.5,f,f,t,f,f,f,f,f,f,f
253,27,02:41.6,t,t,f,f,,,,,,
214,3,53:59.0,t,t,t,t,f,t,t,t,f,f
350,3,35:27.5,t,t,f,f,f,t,f,f,f,f
282,3,52:33.0,t,t,f,f,t,f,t,t,t,t
208,3,44:06.7,t,t,t,t,t,f,f,f,f,f
374,3,37:28.4,f,f,f,f,f,t,t,t,f,f
277,3,47:16.9,t,t,t,t,t,f,t,t,t,t
326,3,03:06.1,t,t,t,t,t,f,t,t,t,t
337,3,13:33.0,t,t,t,t,f,t,t,t,f,f
298,28,03:27.1,t,t,t,f,t,t,f,f,f,f
333,3,51:32.9,t,t,t,t,f,t,t,t,f,f
321,3,15:10.5,t,t,t,t,t,f,t,t,f,f
344,27,02:28.6,t,t,f,f,,,,,,
245,3,08:40.2,f,f,t,t,f,t,f,f,f,f
253,3,06:31.4,t,t,t,t,f,t,f,f,t,t
298,28,03:28.6,t,t,t,f,t,t,f,f,f,f
330,31,09:28.1,t,t,f,f,,,,,,
365,27,02:26.5,t,t,f,f,,,,,,
261,3,15:27.2,t,t,t,t,f,t,t,t,t,t
386,29,48:31.4,f,f,t,t,t,f,f,f,t,t
374,3,37:18.1,f,f,t,t,f,t,f,f,f,f
286,28,42:38.7,t,t,t,f,f,f,f,f,f,f
381,30,29:31.9,t,t,t,f,f,f,f,f,f,f
253,3,05:59.9,t,t,t,t,t,f,f,f,f,f
374,3,37:17.4,f,f,t,t,f,t,f,f,f,f
245,3,10:04.7,f,f,f,f,t,f,t,t,f,f
323,3,55:38.0,t,t,t,t,f,t,t,t,f,f
298,27,12:03.6,t,t,f,f,,,,,,
298,28,04:26.4,t,t,t,f,t,t,f,f,t,t
374,3,38:13.4,f,f,t,t,f,t,f,f,f,f
361,27,31:34.1,t,t,f,f,,,,,,
266,3,14:49.5,t,t,t,t,f,t,t,t,t,t
276,30,22:27.4,t,t,f,t,t,t,t,t,f,f
390,30,49:14.0,t,t,f,t,f,f,f,f,f,f
327,3,20:29.5,t,t,t,t,f,t,f,f,t,t
374,3,39:50.7,t,t,t,t,t,f,t,t,f,f
342,3,11:49.2,f,f,t,t,f,t,f,f,f,f
334,3,50:50.3,t,t,t,t,t,f,t,t,f,f
254,3,52:00.3,t,t,t,t,f,t,f,f,f,f
